Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status,image
mei-1506l-blue,Meridian 1506L Blue/ Ivory Outdoor Floral Rug,"<p>The Meridian Blue Outdoor Rug combines timeless design with exceptional craftsmanship.</p><h3>Product Details</h3><ul>
<li>
<strong>Primary Color:</strong> Blue</li>
<li>
<strong>Color Blend:</strong> Blue/ Ivory</li>
<li>
<strong>Primary Pattern:</strong> Outdoor</li>
<li>
<strong>Secondary Pattern:</strong> Floral</li>
<li>
<strong>Model:</strong> MER1506L110X210</li>
<li>
<strong>Country of Origin:</strong> Egypt</li>
<li>
<strong>Style:</strong> Outdoor</li>
<li>
<strong>Fiber Type:</strong> Polypropylene</li>
<li>
<strong>Back Type:</strong> WOVEN POLYPROPYLENE</li>
<li>
<strong>Weave:</strong> Machine-Woven</li>
<li>
<strong>Pile Type:</strong> Loop Pile</li>
<li>
<strong>Pile Height:</strong> 0.15</li>
</ul>
<p><em>Breathe new life into any indoor or outdoor space with the vibrantly beautiful hues of Meridian. The collection features unique, tricolor yarn for added color versatility on popular shades of indigo blue, Aruba blue, Kelly green and tomato red. Boasting on-trend geometric patterns as well as classic stripes and border designs, a Meridian rug will give any area an instant wow-factor.</em></p>",Oriental Weavers,Home & Garden > Decor > Rugs,Outdoor,"Category: Outdoor/Casual, Collection: MEI, Fiber Type: Polypropylene, Shape: Rectangle, Style Type: Outdoor, Weave: Machine-Woven",True,Color,Blue,,Size,"Scatter 1'10"" X  2'10""",,,,,M1506L056086ST,0.0,shopify,112.0,deny,manual,29.5,59.0,True,True,,,,,748679439874.0,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/meridian_1506l_e76c9cd8-ae60-45fa-b1d8-d012541c3407.jpg?v=1762561948,1.0,Meridian 1506L Blue Outdoor Rug,False,Oriental Weavers MERIDIAN Outdoor Outdoor Floral Machine-Woven Polypropylene Rug,The Meridian Blue Outdoor Rug combines timeless design with exceptional craftsmanship.,Home & Garden > Decor > Rugs,,,,new,False,Weave: Machine-Woven,,,,,False,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/meridian_1506l_e76c9cd8-ae60-45fa-b1d8-d012541c3407.jpg?v=1762561948,lb,,,active,data/rugs/0398_meridian_1506l_e76c9cd8-ae60-45fa-b1d8-d012541c3407.jpg
mei-1506l-blue,,,,,,,,,Blue,,,"Runner 2' 3"" X  7' 6""",,,,,M1506L068230ST,0.0,shopify,15.0,deny,manual,69.5,139.0,True,True,,,,,748679439881.0,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/meridian_1506l_runner_b10e31a1-8ca2-4dc1-901d-32f9b280ece5.jpg?v=1762561948,2.0,Meridian 1506L Blue Outdoor Rug,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/meridian_1506l_runner_b10e31a1-8ca2-4dc1-901d-32f9b280ece5.jpg?v=1762561948,lb,,,,data/rugs/0399_meridian_1506l_runner_b10e31a1-8ca2-4dc1-901d-32f9b280ece5.jpg
mei-1506l-blue,,,,,,,,,Blue,,,4X6,,,,,M1506L110170ST,0.0,shopify,43.0,deny,manual,89.0,179.0,True,True,,,,,748679439898.0,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/meridian_1506l_corner_a3ebfc8e-a3ad-4943-ae73-1024ced8588e.jpg?v=1762561946,3.0,Meridian 1506L Blue Outdoor Rug,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/meridian_1506l_e76c9cd8-ae60-45fa-b1d8-d012541c3407.jpg?v=1762561948,lb,,,,data/rugs/0400_meridian_1506l_corner_a3ebfc8e-a3ad-4943-ae73-1024ced8588e.jpg
mei-1506l-blue,,,,,,,,,Blue,,,6X9,,,,,M1506L200290ST,0.0,shopify,59.0,deny,manual,249.0,499.0,True,True,,,,,748679439911.0,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/meridian_1506l_e76c9cd8-ae60-45fa-b1d8-d012541c3407.jpg?v=1762561948,lb,,,,
mei-1506l-blue,,,,,,,,,Blue,,,8X11 (7′10″ X 10′10″),,,,,M1506L240330ST,0.0,shopify,55.0,deny,manual,329.0,659.0,True,True,,,,,748679439928.0,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/meridian_1506l_e76c9cd8-ae60-45fa-b1d8-d012541c3407.jpg?v=1762561948,lb,,,,
mei-1506l-blue,,,,,,,,,Blue,,,"Round 7'10""",,,,,M1506L240RDST,0.0,shopify,21.0,deny,manual,249.0,499.0,True,True,,,,,748679439942.0,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/meridian_1506l_runner_b10e31a1-8ca2-4dc1-901d-32f9b280ece5.jpg?v=1762561948,lb,,,,
mei-1506l-blue,,,,,,,,,Blue,,,8X11 (8′ 6″ X 13′),,,,,M1506L259396ST,0.0,shopify,29.0,deny,manual,459.0,919.0,True,True,,,,,748679439935.0,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/meridian_1506l_e76c9cd8-ae60-45fa-b1d8-d012541c3407.jpg?v=1762561948,lb,,,,
mei-1295r-red,Meridian 1295R Red/ Ivory Outdoor Lattice Rug,"<p>The Meridian Red Outdoor Rug combines timeless design with exceptional craftsmanship.</p><h3>Product Details</h3><ul>
<li>
<strong>Primary Color:</strong> Red</li>
<li>
<strong>Color Blend:</strong> Red/ Ivory</li>
<li>
<strong>Primary Pattern:</strong> Outdoor</li>
<li>
<strong>Secondary Pattern:</strong> Lattice</li>
<li>
<strong>Model:</strong> MER1295R110X210</li>
<li>
<strong>Country of Origin:</strong> Egypt</li>
<li>
<strong>Style:</strong> Outdoor</li>
<li>
<strong>Fiber Type:</strong> Polypropylene</li>
<li>
<strong>Back Type:</strong> WOVEN POLYPROPYLENE</li>
<li>
<strong>Weave:</strong> Machine-Woven</li>
<li>
<strong>Pile Type:</strong> Loop Pile</li>
<li>
<strong>Pile Height:</strong> 0.15</li>
</ul>
<p><em>Breathe new life into any indoor or outdoor space with the vibrantly beautiful hues of Meridian. The collection features unique, tricolor yarn for added color versatility on popular shades of indigo blue, Aruba blue, Kelly green and tomato red. Boasting on-trend geometric patterns as well as classic stripes and border designs, a Meridian rug will give any area an instant wow-factor.</em></p>",Oriental Weavers,Home & Garden > Decor > Rugs,Outdoor,"Category: Outdoor/Casual, Collection: MEI, Fiber Type: Polypropylene, Shape: Rectangle, Style Type: Outdoor, Weave: Machine-Woven",True,Color,Red,,Size,"Scatter 1'10"" X  2'10""",,,,,M1295R056086ST,0.0,shopify,18.0,deny,manual,29.5,59.0,True,True,,,,,748679439799.0,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/meridian_1295r_5f285124-8376-46df-9de1-3348cc6067b8.jpg?v=1762561944,1.0,Meridian 1295R Red Outdoor Rug,False,Oriental Weavers MERIDIAN Outdoor Outdoor Lattice Machine-Woven Polypropylene Rug,The Meridian Red Outdoor Rug combines timeless design with exceptional craftsmanship.,Home & Garden > Decor > Rugs,,,,new,False,Weave: Machine-Woven,,,,,False,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/meridian_1295r_5f285124-8376-46df-9de1-3348cc6067b8.jpg?v=1762561944,lb,,,active,data/rugs/0405_meridian_1295r_5f285124-8376-46df-9de1-3348cc6067b8.jpg
mei-1295r-red,,,,,,,,,Red,,,"Runner 2' 3"" X  7' 6""",,,,,M1295R068230ST,0.0,shopify,73.0,deny,manual,69.5,139.0,True,True,,,,,748679439805.0,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/meridian_1295r_corner_d82f6247-981d-4956-8ea0-61114c8c4be2.jpg?v=1762561943,2.0,Meridian 1295R Red Outdoor Rug,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/meridian_1295r_corner_d82f6247-981d-4956-8ea0-61114c8c4be2.jpg?v=1762561943,lb,,,,data/rugs/0406_meridian_1295r_corner_d82f6247-981d-4956-8ea0-61114c8c4be2.jpg
mei-1295r-red,,,,,,,,,Red,,,4X6,,,,,M1295R110170ST,0.0,shopify,63.0,deny,manual,89.0,179.0,True,True,,,,,748679439812.0,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/meridian_1295r_5f285124-8376-46df-9de1-3348cc6067b8.jpg?v=1762561944,lb,,,,
mei-1295r-red,,,,,,,,,Red,,,5X8,,,,,M1295R160230ST,0.0,shopify,145.0,deny,manual,159.0,319.0,True,True,,,,,748679439829.0,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/meridian_1295r_5f285124-8376-46df-9de1-3348cc6067b8.jpg?v=1762561944,lb,,,,
mei-1295r-red,,,,,,,,,Red,,,6X9,,,,,M1295R200290ST,0.0,shopify,185.0,deny,manual,249.0,499.0,True,True,,,,,748679439836.0,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/meridian_1295r_5f285124-8376-46df-9de1-3348cc6067b8.jpg?v=1762561944,lb,,,,
mei-1295r-red,,,,,,,,,Red,,,8X11 (7′10″ X 10′10″),,,,,M1295R240330ST,0.0,shopify,81.0,deny,manual,329.0,659.0,True,True,,,,,748679439843.0,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/meridian_1295r_5f285124-8376-46df-9de1-3348cc6067b8.jpg?v=1762561944,lb,,,,
mei-1295r-red,,,,,,,,,Red,,,"Round 7'10""",,,,,M1295R240RDST,0.0,shopify,55.0,deny,manual,249.0,499.0,True,True,,,,,748679439867.0,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/meridian_1295r_corner_d82f6247-981d-4956-8ea0-61114c8c4be2.jpg?v=1762561943,lb,,,,
mei-1295r-red,,,,,,,,,Red,,,8X11 (8′ 6″ X 13′),,,,,M1295R259396ST,0.0,shopify,72.0,deny,manual,459.0,919.0,True,True,,,,,748679439850.0,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/meridian_1295r_5f285124-8376-46df-9de1-3348cc6067b8.jpg?v=1762561944,lb,,,,
mai-7765y-tan,Marina 7765Y Tan/ Ivory Lattice Outdoor Rug,"<p>The Marina Tan Lattice Rug combines timeless design with exceptional craftsmanship.</p><h3>Product Details</h3><ul>
<li>
<strong>Primary Color:</strong> Tan</li>
<li>
<strong>Color Blend:</strong> Tan/ Ivory</li>
<li>
<strong>Primary Pattern:</strong> Lattice</li>
<li>
<strong>Secondary Pattern:</strong> Outdoor</li>
<li>
<strong>Model:</strong> MAR7765Y19X39</li>
<li>
<strong>Country of Origin:</strong> Egypt</li>
<li>
<strong>Style:</strong> Outdoor</li>
<li>
<strong>Fiber Type:</strong> Polypropylene</li>
<li>
<strong>Back Type:</strong> WOVEN POLYPROPYLENE</li>
<li>
<strong>Weave:</strong> Machine-Woven</li>
<li>
<strong>Pile Type:</strong> Loop Pile</li>
<li>
<strong>Pile Height:</strong> 0.11</li>
</ul>
<p><em>Marina is an elegant collection for indoor or outdoor use and features a 100% polypropylene looped yarn made in Egypt. It features a classic neutral palette using high contrast colors like black, ivory, deep navy, sand and cool gray. The collection includes casual but sophisticated patterns like updated geometrics and simplified traditionals that all feel fresh but timeless.</em></p>",Oriental Weavers,Home & Garden > Decor > Rugs,Outdoor,"Category: Outdoor/Casual, Collection: MAI, Fiber Type: Polypropylene, Shape: Rectangle, Style Type: Outdoor, Weave: Machine-Woven",True,Color,Tan,,Size,SCATTER (1′ 9″ X 3′ 9″),,,,,M7765Y053114ST,0.0,shopify,14.0,deny,manual,29.5,59.0,True,True,,,,,748679507047.0,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/marina_7765y_564936d2-a69f-4a90-84d3-b71d0733253d.jpg?v=1762561941,1.0,Marina 7765Y Tan Lattice Rug,False,Oriental Weavers MARINA Outdoor Lattice Outdoor Machine-Woven Polypropylene Rug,The Marina Tan Lattice Rug combines timeless design with exceptional craftsmanship.,Home & Garden > Decor > Rugs,,,,new,False,Weave: Machine-Woven,,,,,False,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/marina_7765y_564936d2-a69f-4a90-84d3-b71d0733253d.jpg?v=1762561941,lb,,,active,data/rugs/0413_marina_7765y_564936d2-a69f-4a90-84d3-b71d0733253d.jpg
mai-7765y-tan,,,,,,,,,Tan,,,"Runner 2' 3"" X  7' 6""",,,,,M7765Y067230ST,0.0,shopify,26.0,deny,manual,69.5,139.0,True,True,,,,,748679507061.0,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/marina_7765y_angle_425dad88-6170-4874-bfc8-7333ac28e107.jpg?v=1762561941,2.0,Marina 7765Y Tan Lattice Rug,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/marina_7765y_runner_45e60544-01f9-4571-860a-5b9969347178.jpg?v=1762561941,lb,,,,data/rugs/0414_marina_7765y_angle_425dad88-6170-4874-bfc8-7333ac28e107.jpg
mai-7765y-tan,,,,,,,,,Tan,,,SCATTER (2′ 5″ X 4′ 5″),,,,,M7765Y073135ST,0.0,shopify,17.0,deny,manual,49.5,99.0,True,True,,,,,748679507054.0,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/marina_7765y_rnd_6aebcfd3-594c-4884-b2d9-e0aad872d17c.jpg?v=1762561941,3.0,Marina 7765Y Tan Lattice Rug,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/marina_7765y_564936d2-a69f-4a90-84d3-b71d0733253d.jpg?v=1762561941,lb,,,,data/rugs/0415_marina_7765y_rnd_6aebcfd3-594c-4884-b2d9-e0aad872d17c.jpg
mai-7765y-tan,,,,,,,,,Tan,,,4X6,,,,,M7765Y110170ST,0.0,shopify,13.0,deny,manual,89.0,179.0,True,True,,,,,748679507078.0,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/marina_7765y_runner_45e60544-01f9-4571-860a-5b9969347178.jpg?v=1762561941,4.0,Marina 7765Y Tan Lattice Rug,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/marina_7765y_564936d2-a69f-4a90-84d3-b71d0733253d.jpg?v=1762561941,lb,,,,
mai-7765y-tan,,,,,,,,,Tan,,,5X8,,,,,M7765Y160230ST,0.0,shopify,11.0,deny,manual,159.0,319.0,True,True,,,,,748679507085.0,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/marina_7765y_corner_2d928e77-1ec7-4e8e-a6fe-4143d2ecff21.jpg?v=1762561941,5.0,Marina 7765Y Tan Lattice Rug,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/marina_7765y_564936d2-a69f-4a90-84d3-b71d0733253d.jpg?v=1762561941,lb,,,,data/rugs/0417_marina_7765y_corner_2d928e77-1ec7-4e8e-a6fe-4143d2ecff21.jpg
mai-7765y-tan,,,,,,,,,Tan,,,6X9,,,,,M7765Y200290ST,0.0,shopify,13.0,deny,manual,249.0,499.0,True,True,,,,,748679507092.0,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/marina_7765y_564936d2-a69f-4a90-84d3-b71d0733253d.jpg?v=1762561941,lb,,,,
mai-7765y-tan,,,,,,,,,Tan,,,8X11 (7′10″ X 10′10″),,,,,M7765Y240330ST,0.0,shopify,36.0,deny,manual,329.0,659.0,True,True,,,,,748679507108.0,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/marina_7765y_564936d2-a69f-4a90-84d3-b71d0733253d.jpg?v=1762561941,lb,,,,
mai-7765y-tan,,,,,,,,,Tan,,,"Round 7'10""",,,,,M7765Y240RDST,0.0,shopify,55.0,deny,manual,249.0,499.0,True,True,,,,,748679507122.0,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/marina_7765y_rnd_6aebcfd3-594c-4884-b2d9-e0aad872d17c.jpg?v=1762561941,lb,,,,
mai-7765y-tan,,,,,,,,,Tan,,,8X11 (8′ 6″ X 13′),,,,,M7765Y259396ST,0.0,shopify,8.0,deny,manual,459.0,919.0,True,True,,,,,748679507115.0,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/marina_7765y_564936d2-a69f-4a90-84d3-b71d0733253d.jpg?v=1762561941,lb,,,,
mai-7765b-navy,Marina 7765B Navy/ Ivory Lattice Outdoor Rug,"<p>The Marina Navy Lattice Rug combines timeless design with exceptional craftsmanship.</p><h3>Product Details</h3><ul>
<li>
<strong>Primary Color:</strong> Navy</li>
<li>
<strong>Color Blend:</strong> Navy/ Ivory</li>
<li>
<strong>Primary Pattern:</strong> Lattice</li>
<li>
<strong>Secondary Pattern:</strong> Outdoor</li>
<li>
<strong>Model:</strong> MAR7765B19X39</li>
<li>
<strong>Country of Origin:</strong> Egypt</li>
<li>
<strong>Style:</strong> Outdoor</li>
<li>
<strong>Fiber Type:</strong> Polypropylene</li>
<li>
<strong>Back Type:</strong> WOVEN POLYPROPYLENE</li>
<li>
<strong>Weave:</strong> Machine-Woven</li>
<li>
<strong>Pile Type:</strong> Loop Pile</li>
<li>
<strong>Pile Height:</strong> 0.11</li>
</ul>
<p><em>Marina is an elegant collection for indoor or outdoor use and features a 100% polypropylene looped yarn made in Egypt. It features a classic neutral palette using high contrast colors like black, ivory, deep navy, sand and cool gray. The collection includes casual but sophisticated patterns like updated geometrics and simplified traditionals that all feel fresh but timeless.</em></p>",Oriental Weavers,Home & Garden > Decor > Rugs,Outdoor,"Category: Outdoor/Casual, Collection: MAI, Fiber Type: Polypropylene, Shape: Rectangle, Style Type: Outdoor, Weave: Machine-Woven",True,Color,Navy,,Size,SCATTER (1′ 9″ X 3′ 9″),,,,,M7765B053114ST,0.0,shopify,40.0,deny,manual,29.5,59.0,True,True,,,,,748679506958.0,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/marina_7765b_8e04afbd-e7e2-4a7f-9b5a-9a82a7eec65e.jpg?v=1762561939,1.0,Marina 7765B Navy Lattice Rug,False,Oriental Weavers MARINA Outdoor Lattice Outdoor Machine-Woven Polypropylene Rug,The Marina Navy Lattice Rug combines timeless design with exceptional craftsmanship.,Home & Garden > Decor > Rugs,,,,new,False,Weave: Machine-Woven,,,,,False,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/marina_7765b_8e04afbd-e7e2-4a7f-9b5a-9a82a7eec65e.jpg?v=1762561939,lb,,,active,data/rugs/0422_marina_7765b_8e04afbd-e7e2-4a7f-9b5a-9a82a7eec65e.jpg
mai-7765b-navy,,,,,,,,,Navy,,,"Runner 2' 3"" X  7' 6""",,,,,M7765B067230ST,0.0,shopify,148.0,deny,manual,69.5,139.0,True,True,,,,,748679506972.0,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/marina_7765b_rs_f23165f4-002b-4c06-afde-dcbf0f674146.jpg?v=1762561938,2.0,Marina 7765B Navy Lattice Rug,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/marina_7765b_runner_1b51f70a-7940-48da-a22c-1fea30b961cd.jpg?v=1762561938,lb,,,,data/rugs/0423_marina_7765b_rs_f23165f4-002b-4c06-afde-dcbf0f674146.jpg
mai-7765b-navy,,,,,,,,,Navy,,,SCATTER (2′ 5″ X 4′ 5″),,,,,M7765B073135ST,0.0,shopify,88.0,deny,manual,49.5,99.0,True,True,,,,,748679506965.0,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/marina_7765b_rnd_fcfa9600-0e7f-4a4d-83b1-8098bada5979.jpg?v=1762561939,3.0,Marina 7765B Navy Lattice Rug,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/marina_7765b_8e04afbd-e7e2-4a7f-9b5a-9a82a7eec65e.jpg?v=1762561939,lb,,,,data/rugs/0424_marina_7765b_rnd_fcfa9600-0e7f-4a4d-83b1-8098bada5979.jpg
mai-7765b-navy,,,,,,,,,Navy,,,4X6,,,,,M7765B110170ST,0.0,shopify,78.0,deny,manual,89.0,179.0,True,True,,,,,748679506989.0,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/marina_7765b_runner_1b51f70a-7940-48da-a22c-1fea30b961cd.jpg?v=1762561938,4.0,Marina 7765B Navy Lattice Rug,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/marina_7765b_8e04afbd-e7e2-4a7f-9b5a-9a82a7eec65e.jpg?v=1762561939,lb,,,,data/rugs/0425_marina_7765b_runner_1b51f70a-7940-48da-a22c-1fea30b961cd.jpg
mai-7765b-navy,,,,,,,,,Navy,,,5X8,,,,,M7765B160230ST,0.0,shopify,60.0,deny,manual,159.0,319.0,True,True,,,,,748679506996.0,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/marina_7765b_corner_651465f2-8207-4473-bd2f-e79f7d9e0541.jpg?v=1762561939,5.0,Marina 7765B Navy Lattice Rug,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/marina_7765b_8e04afbd-e7e2-4a7f-9b5a-9a82a7eec65e.jpg?v=1762561939,lb,,,,data/rugs/0426_marina_7765b_corner_651465f2-8207-4473-bd2f-e79f7d9e0541.jpg
mai-7765b-navy,,,,,,,,,Navy,,,6X9,,,,,M7765B200290ST,0.0,shopify,186.0,deny,manual,249.0,499.0,True,True,,,,,748679507009.0,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/marina_7765b_8e04afbd-e7e2-4a7f-9b5a-9a82a7eec65e.jpg?v=1762561939,lb,,,,
mai-7765b-navy,,,,,,,,,Navy,,,8X11 (7′10″ X 10′10″),,,,,M7765B240330ST,0.0,shopify,53.0,deny,manual,329.0,659.0,True,True,,,,,748679507016.0,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/marina_7765b_8e04afbd-e7e2-4a7f-9b5a-9a82a7eec65e.jpg?v=1762561939,lb,,,,
mai-7765b-navy,,,,,,,,,Navy,,,"Round 7'10""",,,,,M7765B240RDST,0.0,shopify,26.0,deny,manual,249.0,499.0,True,True,,,,,748679507030.0,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/marina_7765b_rnd_fcfa9600-0e7f-4a4d-83b1-8098bada5979.jpg?v=1762561939,lb,,,,
mai-7765b-navy,,,,,,,,,Navy,,,8X11 (8′ 6″ X 13′),,,,,M7765B259396ST,0.0,shopify,79.0,deny,manual,459.0,919.0,True,True,,,,,748679507023.0,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/marina_7765b_8e04afbd-e7e2-4a7f-9b5a-9a82a7eec65e.jpg?v=1762561939,lb,,,,
mai-7764j-tan,Marina 7764J Tan/ Ivory Medallion Outdoor Rug,"<p>The Marina Tan Medallion Rug combines timeless design with exceptional craftsmanship.</p><h3>Product Details</h3><ul>
<li>
<strong>Primary Color:</strong> Tan</li>
<li>
<strong>Color Blend:</strong> Tan/ Ivory</li>
<li>
<strong>Primary Pattern:</strong> Medallion</li>
<li>
<strong>Secondary Pattern:</strong> Outdoor</li>
<li>
<strong>Model:</strong> MAR7764J19X39</li>
<li>
<strong>Country of Origin:</strong> Egypt</li>
<li>
<strong>Style:</strong> Outdoor</li>
<li>
<strong>Fiber Type:</strong> Polypropylene</li>
<li>
<strong>Back Type:</strong> WOVEN POLYPROPYLENE</li>
<li>
<strong>Weave:</strong> Machine-Woven</li>
<li>
<strong>Pile Type:</strong> Loop Pile</li>
<li>
<strong>Pile Height:</strong> 0.11</li>
</ul>
<p><em>Marina is an elegant collection for indoor or outdoor use and features a 100% polypropylene looped yarn made in Egypt. It features a classic neutral palette using high contrast colors like black, ivory, deep navy, sand and cool gray. The collection includes casual but sophisticated patterns like updated geometrics and simplified traditionals that all feel fresh but timeless.</em></p>",Oriental Weavers,Home & Garden > Decor > Rugs,Outdoor,"Category: Outdoor/Casual, Collection: MAI, Fiber Type: Polypropylene, Shape: Rectangle, Style Type: Outdoor, Weave: Machine-Woven",True,Color,Tan,,Size,SCATTER (1′ 9″ X 3′ 9″),,,,,M7764J053114ST,0.0,shopify,29.0,deny,manual,29.5,59.0,True,True,,,,,748679506866.0,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/marina_7764j_07767251-9f81-4ee5-9dd9-79eacd6af0a9.jpg?v=1762561936,1.0,Marina 7764J Tan Medallion Rug,False,Oriental Weavers MARINA Outdoor Medallion Outdoor Machine-Woven Polypropylene Rug,The Marina Tan Medallion Rug combines timeless design with exceptional craftsmanship.,Home & Garden > Decor > Rugs,,,,new,False,Weave: Machine-Woven,,,,,False,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/marina_7764j_07767251-9f81-4ee5-9dd9-79eacd6af0a9.jpg?v=1762561936,lb,,,active,data/rugs/0431_marina_7764j_07767251-9f81-4ee5-9dd9-79eacd6af0a9.jpg
mai-7764j-tan,,,,,,,,,Tan,,,"Runner 2' 3"" X  7' 6""",,,,,M7764J067230ST,0.0,shopify,20.0,deny,manual,69.5,139.0,True,True,,,,,748679506880.0,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/marina_7764j_angle_485472f0-5097-4dbd-a78f-5e45241cce53.jpg?v=1762561936,2.0,Marina 7764J Tan Medallion Rug,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/marina_7764j_runner_7e1c90cc-f918-4286-a905-b4f0abba80fe.jpg?v=1762561936,lb,,,,data/rugs/0432_marina_7764j_angle_485472f0-5097-4dbd-a78f-5e45241cce53.jpg
